Date,M1SL
2020-09-17,17170.5
2020-09-18,17170.5
2020-09-19,17170.5
2020-09-20,17170.5
2020-09-21,17170.5
2020-09-22,17170.5
2020-09-23,17170.5
2020-09-24,17170.5
2020-09-25,17170.5
2020-09-26,17170.5
2020-09-27,17170.5
2020-09-28,17170.5
2020-09-29,17170.5
2020-09-30,17170.5
2020-10-01,17365.7
2020-10-02,17365.7
2020-10-03,17365.7
2020-10-04,17365.7
2020-10-05,17365.7
2020-10-06,17365.7
2020-10-07,17365.7
2020-10-08,17365.7
2020-10-09,17365.7
2020-10-10,17365.7
2020-10-11,17365.7
2020-10-12,17365.7
2020-10-13,17365.7
2020-10-14,17365.7
2020-10-15,17365.7
2020-10-16,17365.7
2020-10-17,17365.7
2020-10-18,17365.7
2020-10-19,17365.7
2020-10-20,17365.7
2020-10-21,17365.7
2020-10-22,17365.7
2020-10-23,17365.7
2020-10-24,17365.7
2020-10-25,17365.7
2020-10-26,17365.7
2020-10-27,17365.7
2020-10-28,17365.7
2020-10-29,17365.7
2020-10-30,17365.7
2020-10-31,17365.7
2020-11-01,17612.9
2020-11-02,17612.9
2020-11-03,17612.9
2020-11-04,17612.9
2020-11-05,17612.9
2020-11-06,17612.9
2020-11-07,17612.9
2020-11-08,17612.9
2020-11-09,17612.9
2020-11-10,17612.9
2020-11-11,17612.9
2020-11-12,17612.9
2020-11-13,17612.9
2020-11-14,17612.9
2020-11-15,17612.9
2020-11-16,17612.9
2020-11-17,17612.9
2020-11-18,17612.9
2020-11-19,17612.9
2020-11-20,17612.9
2020-11-21,17612.9
2020-11-22,17612.9
2020-11-23,17612.9
2020-11-24,17612.9
2020-11-25,17612.9
2020-11-26,17612.9
2020-11-27,17612.9
2020-11-28,17612.9
2020-11-29,17612.9
2020-11-30,17612.9
2020-12-01,17803.0
2020-12-02,17803.0
2020-12-03,17803.0
2020-12-04,17803.0
2020-12-05,17803.0
2020-12-06,17803.0
2020-12-07,17803.0
2020-12-08,17803.0
2020-12-09,17803.0
2020-12-10,17803.0
2020-12-11,17803.0
2020-12-12,17803.0
2020-12-13,17803.0
2020-12-14,17803.0
2020-12-15,17803.0
2020-12-16,17803.0
2020-12-17,17803.0
2020-12-18,17803.0
2020-12-19,17803.0
2020-12-20,17803.0
2020-12-21,17803.0
2020-12-22,17803.0
2020-12-23,17803.0
2020-12-24,17803.0
2020-12-25,17803.0
2020-12-26,17803.0
2020-12-27,17803.0
2020-12-28,17803.0
2020-12-29,17803.0
2020-12-30,17803.0
2020-12-31,17803.0
2021-01-01,18063.0
2021-01-02,18063.0
2021-01-03,18063.0
2021-01-04,18063.0
2021-01-05,18063.0
2021-01-06,18063.0
2021-01-07,18063.0
2021-01-08,18063.0
2021-01-09,18063.0
2021-01-10,18063.0
2021-01-11,18063.0
2021-01-12,18063.0
2021-01-13,18063.0
2021-01-14,18063.0
2021-01-15,18063.0
2021-01-16,18063.0
2021-01-17,18063.0
2021-01-18,18063.0
2021-01-19,18063.0
2021-01-20,18063.0
2021-01-21,18063.0
2021-01-22,18063.0
2021-01-23,18063.0
2021-01-24,18063.0
2021-01-25,18063.0
2021-01-26,18063.0
2021-01-27,18063.0
2021-01-28,18063.0
2021-01-29,18063.0
2021-01-30,18063.0
2021-01-31,18063.0
2021-02-01,18322.3
2021-02-02,18322.3
2021-02-03,18322.3
2021-02-04,18322.3
2021-02-05,18322.3
2021-02-06,18322.3
2021-02-07,18322.3
2021-02-08,18322.3
2021-02-09,18322.3
2021-02-10,18322.3
2021-02-11,18322.3
2021-02-12,18322.3
2021-02-13,18322.3
2021-02-14,18322.3
2021-02-15,18322.3
2021-02-16,18322.3
2021-02-17,18322.3
2021-02-18,18322.3
2021-02-19,18322.3
2021-02-20,18322.3
2021-02-21,18322.3
2021-02-22,18322.3
2021-02-23,18322.3
2021-02-24,18322.3
2021-02-25,18322.3
2021-02-26,18322.3
2021-02-27,18322.3
2021-02-28,18322.3
2021-03-01,18595.7
2021-03-02,18595.7
2021-03-03,18595.7
2021-03-04,18595.7
2021-03-05,18595.7
2021-03-06,18595.7
2021-03-07,18595.7
2021-03-08,18595.7
2021-03-09,18595.7
2021-03-10,18595.7
2021-03-11,18595.7
2021-03-12,18595.7
2021-03-13,18595.7
2021-03-14,18595.7
2021-03-15,18595.7
2021-03-16,18595.7
2021-03-17,18595.7
2021-03-18,18595.7
2021-03-19,18595.7
2021-03-20,18595.7
2021-03-21,18595.7
2021-03-22,18595.7
2021-03-23,18595.7
2021-03-24,18595.7
2021-03-25,18595.7
2021-03-26,18595.7
2021-03-27,18595.7
2021-03-28,18595.7
2021-03-29,18595.7
2021-03-30,18595.7
2021-03-31,18595.7
2021-04-01,18946.2
2021-04-02,18946.2
2021-04-03,18946.2
2021-04-04,18946.2
2021-04-05,18946.2
2021-04-06,18946.2
2021-04-07,18946.2
2021-04-08,18946.2
2021-04-09,18946.2
2021-04-10,18946.2
2021-04-11,18946.2
2021-04-12,18946.2
2021-04-13,18946.2
2021-04-14,18946.2
2021-04-15,18946.2
2021-04-16,18946.2
2021-04-17,18946.2
2021-04-18,18946.2
2021-04-19,18946.2
2021-04-20,18946.2
2021-04-21,18946.2
2021-04-22,18946.2
2021-04-23,18946.2
2021-04-24,18946.2
2021-04-25,18946.2
2021-04-26,18946.2
2021-04-27,18946.2
2021-04-28,18946.2
2021-04-29,18946.2
2021-04-30,18946.2
2021-05-01,19266.3
2021-05-02,19266.3
2021-05-03,19266.3
2021-05-04,19266.3
2021-05-05,19266.3
2021-05-06,19266.3
2021-05-07,19266.3
2021-05-08,19266.3
2021-05-09,19266.3
2021-05-10,19266.3
2021-05-11,19266.3
2021-05-12,19266.3
2021-05-13,19266.3
2021-05-14,19266.3
2021-05-15,19266.3
2021-05-16,19266.3
2021-05-17,19266.3
2021-05-18,19266.3
2021-05-19,19266.3
2021-05-20,19266.3
2021-05-21,19266.3
2021-05-22,19266.3
2021-05-23,19266.3
2021-05-24,19266.3
2021-05-25,19266.3
2021-05-26,19266.3
2021-05-27,19266.3
2021-05-28,19266.3
2021-05-29,19266.3
2021-05-30,19266.3
2021-05-31,19266.3
2021-06-01,19327.2
2021-06-02,19327.2
2021-06-03,19327.2
2021-06-04,19327.2
2021-06-05,19327.2
2021-06-06,19327.2
2021-06-07,19327.2
2021-06-08,19327.2
2021-06-09,19327.2
2021-06-10,19327.2
2021-06-11,19327.2
2021-06-12,19327.2
2021-06-13,19327.2
2021-06-14,19327.2
2021-06-15,19327.2
2021-06-16,19327.2
2021-06-17,19327.2
2021-06-18,19327.2
2021-06-19,19327.2
2021-06-20,19327.2
2021-06-21,19327.2
2021-06-22,19327.2
2021-06-23,19327.2
2021-06-24,19327.2
2021-06-25,19327.2
2021-06-26,19327.2
2021-06-27,19327.2
2021-06-28,19327.2
2021-06-29,19327.2
2021-06-30,19327.2
2021-07-01,19494.0
2021-07-02,19494.0
2021-07-03,19494.0
2021-07-04,19494.0
2021-07-05,19494.0
2021-07-06,19494.0
2021-07-07,19494.0
2021-07-08,19494.0
2021-07-09,19494.0
2021-07-10,19494.0
2021-07-11,19494.0
2021-07-12,19494.0
2021-07-13,19494.0
2021-07-14,19494.0
2021-07-15,19494.0
2021-07-16,19494.0
2021-07-17,19494.0
2021-07-18,19494.0
2021-07-19,19494.0
2021-07-20,19494.0
2021-07-21,19494.0
2021-07-22,19494.0
2021-07-23,19494.0
2021-07-24,19494.0
2021-07-25,19494.0
2021-07-26,19494.0
2021-07-27,19494.0
2021-07-28,19494.0
2021-07-29,19494.0
2021-07-30,19494.0
2021-07-31,19494.0
2021-08-01,19720.9
2021-08-02,19720.9
2021-08-03,19720.9
2021-08-04,19720.9
2021-08-05,19720.9
2021-08-06,19720.9
2021-08-07,19720.9
2021-08-08,19720.9
2021-08-09,19720.9
2021-08-10,19720.9
2021-08-11,19720.9
2021-08-12,19720.9
2021-08-13,19720.9
2021-08-14,19720.9
2021-08-15,19720.9
2021-08-16,19720.9
2021-08-17,19720.9
2021-08-18,19720.9
2021-08-19,19720.9
2021-08-20,19720.9
2021-08-21,19720.9
2021-08-22,19720.9
2021-08-23,19720.9
2021-08-24,19720.9
2021-08-25,19720.9
2021-08-26,19720.9
2021-08-27,19720.9
2021-08-28,19720.9
2021-08-29,19720.9
2021-08-30,19720.9
2021-08-31,19720.9
2021-09-01,19863.2
2021-09-02,19863.2
2021-09-03,19863.2
2021-09-04,19863.2
2021-09-05,19863.2
2021-09-06,19863.2
2021-09-07,19863.2
2021-09-08,19863.2
2021-09-09,19863.2
2021-09-10,19863.2
2021-09-11,19863.2
2021-09-12,19863.2
2021-09-13,19863.2
2021-09-14,19863.2
2021-09-15,19863.2
2021-09-16,19863.2
2021-09-17,19863.2
2021-09-18,19863.2
2021-09-19,19863.2
2021-09-20,19863.2
2021-09-21,19863.2
2021-09-22,19863.2
2021-09-23,19863.2
2021-09-24,19863.2
2021-09-25,19863.2
2021-09-26,19863.2
2021-09-27,19863.2
2021-09-28,19863.2
2021-09-29,19863.2
2021-09-30,19863.2
2021-10-01,20057.2
2021-10-02,20057.2
2021-10-03,20057.2
2021-10-04,20057.2
2021-10-05,20057.2
2021-10-06,20057.2
2021-10-07,20057.2
2021-10-08,20057.2
2021-10-09,20057.2
2021-10-10,20057.2
2021-10-11,20057.2
2021-10-12,20057.2
2021-10-13,20057.2
2021-10-14,20057.2
2021-10-15,20057.2
2021-10-16,20057.2
2021-10-17,20057.2
2021-10-18,20057.2
2021-10-19,20057.2
2021-10-20,20057.2
2021-10-21,20057.2
2021-10-22,20057.2
2021-10-23,20057.2
2021-10-24,20057.2
2021-10-25,20057.2
2021-10-26,20057.2
2021-10-27,20057.2
2021-10-28,20057.2
2021-10-29,20057.2
2021-10-30,20057.2
2021-10-31,20057.2
2021-11-01,20246.8
2021-11-02,20246.8
2021-11-03,20246.8
2021-11-04,20246.8
2021-11-05,20246.8
2021-11-06,20246.8
2021-11-07,20246.8
2021-11-08,20246.8
2021-11-09,20246.8
2021-11-10,20246.8
2021-11-11,20246.8
2021-11-12,20246.8
2021-11-13,20246.8
2021-11-14,20246.8
2021-11-15,20246.8
2021-11-16,20246.8
2021-11-17,20246.8
2021-11-18,20246.8
2021-11-19,20246.8
2021-11-20,20246.8
2021-11-21,20246.8
2021-11-22,20246.8
2021-11-23,20246.8
2021-11-24,20246.8
2021-11-25,20246.8
2021-11-26,20246.8
2021-11-27,20246.8
2021-11-28,20246.8
2021-11-29,20246.8
2021-11-30,20246.8
2021-12-01,20436.2
2021-12-02,20436.2
2021-12-03,20436.2
2021-12-04,20436.2
2021-12-05,20436.2
2021-12-06,20436.2
2021-12-07,20436.2
2021-12-08,20436.2
2021-12-09,20436.2
2021-12-10,20436.2
2021-12-11,20436.2
2021-12-12,20436.2
2021-12-13,20436.2
2021-12-14,20436.2
2021-12-15,20436.2
2021-12-16,20436.2
2021-12-17,20436.2
2021-12-18,20436.2
2021-12-19,20436.2
2021-12-20,20436.2
2021-12-21,20436.2
2021-12-22,20436.2
2021-12-23,20436.2
2021-12-24,20436.2
2021-12-25,20436.2
2021-12-26,20436.2
2021-12-27,20436.2
2021-12-28,20436.2
2021-12-29,20436.2
2021-12-30,20436.2
2021-12-31,20436.2
2022-01-01,20500.2
2022-01-02,20500.2
2022-01-03,20500.2
2022-01-04,20500.2
2022-01-05,20500.2
2022-01-06,20500.2
2022-01-07,20500.2
2022-01-08,20500.2
2022-01-09,20500.2
2022-01-10,20500.2
2022-01-11,20500.2
2022-01-12,20500.2
2022-01-13,20500.2
2022-01-14,20500.2
2022-01-15,20500.2
2022-01-16,20500.2
2022-01-17,20500.2
2022-01-18,20500.2
2022-01-19,20500.2
2022-01-20,20500.2
2022-01-21,20500.2
2022-01-22,20500.2
2022-01-23,20500.2
2022-01-24,20500.2
2022-01-25,20500.2
2022-01-26,20500.2
2022-01-27,20500.2
2022-01-28,20500.2
2022-01-29,20500.2
2022-01-30,20500.2
2022-01-31,20500.2
2022-02-01,20577.9
2022-02-02,20577.9
2022-02-03,20577.9
2022-02-04,20577.9
2022-02-05,20577.9
2022-02-06,20577.9
2022-02-07,20577.9
2022-02-08,20577.9
2022-02-09,20577.9
2022-02-10,20577.9
2022-02-11,20577.9
2022-02-12,20577.9
2022-02-13,20577.9
2022-02-14,20577.9
2022-02-15,20577.9
2022-02-16,20577.9
2022-02-17,20577.9
2022-02-18,20577.9
2022-02-19,20577.9
2022-02-20,20577.9
2022-02-21,20577.9
2022-02-22,20577.9
2022-02-23,20577.9
2022-02-24,20577.9
2022-02-25,20577.9
2022-02-26,20577.9
2022-02-27,20577.9
2022-02-28,20577.9
2022-03-01,20691.0
2022-03-02,20691.0
2022-03-03,20691.0
2022-03-04,20691.0
2022-03-05,20691.0
2022-03-06,20691.0
2022-03-07,20691.0
2022-03-08,20691.0
2022-03-09,20691.0
2022-03-10,20691.0
2022-03-11,20691.0
2022-03-12,20691.0
2022-03-13,20691.0
2022-03-14,20691.0
2022-03-15,20691.0
2022-03-16,20691.0
2022-03-17,20691.0
2022-03-18,20691.0
2022-03-19,20691.0
2022-03-20,20691.0
2022-03-21,20691.0
2022-03-22,20691.0
2022-03-23,20691.0
2022-03-24,20691.0
2022-03-25,20691.0
2022-03-26,20691.0
2022-03-27,20691.0
2022-03-28,20691.0
2022-03-29,20691.0
2022-03-30,20691.0
2022-03-31,20691.0
2022-04-01,20708.4
2022-04-02,20708.4
2022-04-03,20708.4
2022-04-04,20708.4
2022-04-05,20708.4
2022-04-06,20708.4
2022-04-07,20708.4
2022-04-08,20708.4
2022-04-09,20708.4
2022-04-10,20708.4
2022-04-11,20708.4
2022-04-12,20708.4
2022-04-13,20708.4
2022-04-14,20708.4
2022-04-15,20708.4
2022-04-16,20708.4
2022-04-17,20708.4
2022-04-18,20708.4
2022-04-19,20708.4
2022-04-20,20708.4
2022-04-21,20708.4
2022-04-22,20708.4
2022-04-23,20708.4
2022-04-24,20708.4
2022-04-25,20708.4
2022-04-26,20708.4
2022-04-27,20708.4
2022-04-28,20708.4
2022-04-29,20708.4
2022-04-30,20708.4
2022-05-01,20676.3
2022-05-02,20676.3
2022-05-03,20676.3
2022-05-04,20676.3
2022-05-05,20676.3
2022-05-06,20676.3
2022-05-07,20676.3
2022-05-08,20676.3
2022-05-09,20676.3
2022-05-10,20676.3
2022-05-11,20676.3
2022-05-12,20676.3
2022-05-13,20676.3
2022-05-14,20676.3
2022-05-15,20676.3
2022-05-16,20676.3
2022-05-17,20676.3
2022-05-18,20676.3
2022-05-19,20676.3
2022-05-20,20676.3
2022-05-21,20676.3
2022-05-22,20676.3
2022-05-23,20676.3
2022-05-24,20676.3
2022-05-25,20676.3
2022-05-26,20676.3
2022-05-27,20676.3
2022-05-28,20676.3
2022-05-29,20676.3
2022-05-30,20676.3
2022-05-31,20676.3
2022-06-01,20606.7
2022-06-02,20606.7
2022-06-03,20606.7
2022-06-04,20606.7
2022-06-05,20606.7
2022-06-06,20606.7
2022-06-07,20606.7
2022-06-08,20606.7
2022-06-09,20606.7
2022-06-10,20606.7
2022-06-11,20606.7
2022-06-12,20606.7
2022-06-13,20606.7
2022-06-14,20606.7
2022-06-15,20606.7
2022-06-16,20606.7
2022-06-17,20606.7
2022-06-18,20606.7
2022-06-19,20606.7
2022-06-20,20606.7
2022-06-21,20606.7
2022-06-22,20606.7
2022-06-23,20606.7
2022-06-24,20606.7
2022-06-25,20606.7
2022-06-26,20606.7
2022-06-27,20606.7
2022-06-28,20606.7
2022-06-29,20606.7
2022-06-30,20606.7
2022-07-01,20540.8
2022-07-02,20540.8
2022-07-03,20540.8
2022-07-04,20540.8
2022-07-05,20540.8
2022-07-06,20540.8
2022-07-07,20540.8
2022-07-08,20540.8
2022-07-09,20540.8
2022-07-10,20540.8
2022-07-11,20540.8
2022-07-12,20540.8
2022-07-13,20540.8
2022-07-14,20540.8
2022-07-15,20540.8
2022-07-16,20540.8
2022-07-17,20540.8
2022-07-18,20540.8
2022-07-19,20540.8
2022-07-20,20540.8
2022-07-21,20540.8
2022-07-22,20540.8
2022-07-23,20540.8
2022-07-24,20540.8
2022-07-25,20540.8
2022-07-26,20540.8
2022-07-27,20540.8
2022-07-28,20540.8
2022-07-29,20540.8
2022-07-30,20540.8
2022-07-31,20540.8
2022-08-01,20456.5
2022-08-02,20456.5
2022-08-03,20456.5
2022-08-04,20456.5
2022-08-05,20456.5
2022-08-06,20456.5
2022-08-07,20456.5
2022-08-08,20456.5
2022-08-09,20456.5
2022-08-10,20456.5
2022-08-11,20456.5
2022-08-12,20456.5
2022-08-13,20456.5
2022-08-14,20456.5
2022-08-15,20456.5
2022-08-16,20456.5
2022-08-17,20456.5
2022-08-18,20456.5
2022-08-19,20456.5
2022-08-20,20456.5
2022-08-21,20456.5
2022-08-22,20456.5
2022-08-23,20456.5
2022-08-24,20456.5
2022-08-25,20456.5
2022-08-26,20456.5
2022-08-27,20456.5
2022-08-28,20456.5
2022-08-29,20456.5
2022-08-30,20456.5
2022-08-31,20456.5
2022-09-01,20304.2
2022-09-02,20304.2
2022-09-03,20304.2
2022-09-04,20304.2
2022-09-05,20304.2
2022-09-06,20304.2
2022-09-07,20304.2
2022-09-08,20304.2
2022-09-09,20304.2
2022-09-10,20304.2
2022-09-11,20304.2
2022-09-12,20304.2
2022-09-13,20304.2
2022-09-14,20304.2
2022-09-15,20304.2
2022-09-16,20304.2
2022-09-17,20304.2
2022-09-18,20304.2
2022-09-19,20304.2
2022-09-20,20304.2
2022-09-21,20304.2
2022-09-22,20304.2
2022-09-23,20304.2
2022-09-24,20304.2
2022-09-25,20304.2
2022-09-26,20304.2
2022-09-27,20304.2
2022-09-28,20304.2
2022-09-29,20304.2
2022-09-30,20304.2
2022-10-01,20142.1
2022-10-02,20142.1
2022-10-03,20142.1
2022-10-04,20142.1
2022-10-05,20142.1
2022-10-06,20142.1
2022-10-07,20142.1
2022-10-08,20142.1
2022-10-09,20142.1
2022-10-10,20142.1
2022-10-11,20142.1
2022-10-12,20142.1
2022-10-13,20142.1
2022-10-14,20142.1
2022-10-15,20142.1
2022-10-16,20142.1
2022-10-17,20142.1
2022-10-18,20142.1
2022-10-19,20142.1
2022-10-20,20142.1
2022-10-21,20142.1
2022-10-22,20142.1
2022-10-23,20142.1
2022-10-24,20142.1
2022-10-25,20142.1
2022-10-26,20142.1
2022-10-27,20142.1
2022-10-28,20142.1
2022-10-29,20142.1
2022-10-30,20142.1
2022-10-31,20142.1
2022-11-01,19972.8
2022-11-02,19972.8
2022-11-03,19972.8
2022-11-04,19972.8
2022-11-05,19972.8
2022-11-06,19972.8
2022-11-07,19972.8
2022-11-08,19972.8
2022-11-09,19972.8
2022-11-10,19972.8
2022-11-11,19972.8
2022-11-12,19972.8
2022-11-13,19972.8
2022-11-14,19972.8
2022-11-15,19972.8
2022-11-16,19972.8
2022-11-17,19972.8
2022-11-18,19972.8
2022-11-19,19972.8
2022-11-20,19972.8
2022-11-21,19972.8
2022-11-22,19972.8
2022-11-23,19972.8
2022-11-24,19972.8
2022-11-25,19972.8
2022-11-26,19972.8
2022-11-27,19972.8
2022-11-28,19972.8
2022-11-29,19972.8
2022-11-30,19972.8
2022-12-01,19765.0
2022-12-02,19765.0
2022-12-03,19765.0
2022-12-04,19765.0
2022-12-05,19765.0
2022-12-06,19765.0
2022-12-07,19765.0
2022-12-08,19765.0
2022-12-09,19765.0
2022-12-10,19765.0
2022-12-11,19765.0
2022-12-12,19765.0
2022-12-13,19765.0
2022-12-14,19765.0
2022-12-15,19765.0
2022-12-16,19765.0
2022-12-17,19765.0
2022-12-18,19765.0
2022-12-19,19765.0
2022-12-20,19765.0
2022-12-21,19765.0
2022-12-22,19765.0
2022-12-23,19765.0
2022-12-24,19765.0
2022-12-25,19765.0
2022-12-26,19765.0
2022-12-27,19765.0
2022-12-28,19765.0
2022-12-29,19765.0
2022-12-30,19765.0
2022-12-31,19765.0
2023-01-01,19554.0
2023-01-02,19554.0
2023-01-03,19554.0
2023-01-04,19554.0
2023-01-05,19554.0
2023-01-06,19554.0
2023-01-07,19554.0
2023-01-08,19554.0
2023-01-09,19554.0
2023-01-10,19554.0
2023-01-11,19554.0
2023-01-12,19554.0
2023-01-13,19554.0
2023-01-14,19554.0
2023-01-15,19554.0
2023-01-16,19554.0
2023-01-17,19554.0
2023-01-18,19554.0
2023-01-19,19554.0
2023-01-20,19554.0
2023-01-21,19554.0
2023-01-22,19554.0
2023-01-23,19554.0
2023-01-24,19554.0
2023-01-25,19554.0
2023-01-26,19554.0
2023-01-27,19554.0
2023-01-28,19554.0
2023-01-29,19554.0
2023-01-30,19554.0
2023-01-31,19554.0
2023-02-01,19362.9
2023-02-02,19362.9
2023-02-03,19362.9
2023-02-04,19362.9
2023-02-05,19362.9
2023-02-06,19362.9
2023-02-07,19362.9
2023-02-08,19362.9
2023-02-09,19362.9
2023-02-10,19362.9
2023-02-11,19362.9
2023-02-12,19362.9
2023-02-13,19362.9
2023-02-14,19362.9
2023-02-15,19362.9
2023-02-16,19362.9
2023-02-17,19362.9
2023-02-18,19362.9
2023-02-19,19362.9
2023-02-20,19362.9
2023-02-21,19362.9
2023-02-22,19362.9
2023-02-23,19362.9
2023-02-24,19362.9
2023-02-25,19362.9
2023-02-26,19362.9
2023-02-27,19362.9
2023-02-28,19362.9
2023-03-01,18968.9
2023-03-02,18968.9
2023-03-03,18968.9
2023-03-04,18968.9
2023-03-05,18968.9
2023-03-06,18968.9
2023-03-07,18968.9
2023-03-08,18968.9
2023-03-09,18968.9
2023-03-10,18968.9
2023-03-11,18968.9
2023-03-12,18968.9
2023-03-13,18968.9
2023-03-14,18968.9
2023-03-15,18968.9
2023-03-16,18968.9
2023-03-17,18968.9
2023-03-18,18968.9
2023-03-19,18968.9
2023-03-20,18968.9
2023-03-21,18968.9
2023-03-22,18968.9
2023-03-23,18968.9
2023-03-24,18968.9
2023-03-25,18968.9
2023-03-26,18968.9
2023-03-27,18968.9
2023-03-28,18968.9
2023-03-29,18968.9
2023-03-30,18968.9
2023-03-31,18968.9
2023-04-01,18647.2
2023-04-02,18647.2
2023-04-03,18647.2
2023-04-04,18647.2
2023-04-05,18647.2
2023-04-06,18647.2
2023-04-07,18647.2
2023-04-08,18647.2
2023-04-09,18647.2
2023-04-10,18647.2
2023-04-11,18647.2
2023-04-12,18647.2
2023-04-13,18647.2
2023-04-14,18647.2
2023-04-15,18647.2
2023-04-16,18647.2
2023-04-17,18647.2
2023-04-18,18647.2
2023-04-19,18647.2
2023-04-20,18647.2
2023-04-21,18647.2
2023-04-22,18647.2
2023-04-23,18647.2
2023-04-24,18647.2
2023-04-25,18647.2
2023-04-26,18647.2
2023-04-27,18647.2
2023-04-28,18647.2
2023-04-29,18647.2
2023-04-30,18647.2
2023-05-01,18596.4
2023-05-02,18596.4
2023-05-03,18596.4
2023-05-04,18596.4
2023-05-05,18596.4
2023-05-06,18596.4
2023-05-07,18596.4
2023-05-08,18596.4
2023-05-09,18596.4
2023-05-10,18596.4
2023-05-11,18596.4
2023-05-12,18596.4
2023-05-13,18596.4
2023-05-14,18596.4
2023-05-15,18596.4
2023-05-16,18596.4
2023-05-17,18596.4
2023-05-18,18596.4
2023-05-19,18596.4
2023-05-20,18596.4
2023-05-21,18596.4
2023-05-22,18596.4
2023-05-23,18596.4
2023-05-24,18596.4
2023-05-25,18596.4
2023-05-26,18596.4
2023-05-27,18596.4
2023-05-28,18596.4
2023-05-29,18596.4
2023-05-30,18596.4
2023-05-31,18596.4
2023-06-01,18485.8
2023-06-02,18485.8
2023-06-03,18485.8
2023-06-04,18485.8
2023-06-05,18485.8
2023-06-06,18485.8
2023-06-07,18485.8
2023-06-08,18485.8
2023-06-09,18485.8
2023-06-10,18485.8
2023-06-11,18485.8
2023-06-12,18485.8
2023-06-13,18485.8
2023-06-14,18485.8
2023-06-15,18485.8
2023-06-16,18485.8
2023-06-17,18485.8
2023-06-18,18485.8
2023-06-19,18485.8
2023-06-20,18485.8
2023-06-21,18485.8
2023-06-22,18485.8
2023-06-23,18485.8
2023-06-24,18485.8
2023-06-25,18485.8
2023-06-26,18485.8
2023-06-27,18485.8
2023-06-28,18485.8
2023-06-29,18485.8
2023-06-30,18485.8
2023-07-01,18381.7
2023-07-02,18381.7
2023-07-03,18381.7
2023-07-04,18381.7
2023-07-05,18381.7
2023-07-06,18381.7
2023-07-07,18381.7
2023-07-08,18381.7
2023-07-09,18381.7
2023-07-10,18381.7
2023-07-11,18381.7
2023-07-12,18381.7
2023-07-13,18381.7
2023-07-14,18381.7
2023-07-15,18381.7
2023-07-16,18381.7
2023-07-17,18381.7
2023-07-18,18381.7
2023-07-19,18381.7
2023-07-20,18381.7
2023-07-21,18381.7
2023-07-22,18381.7
2023-07-23,18381.7
2023-07-24,18381.7
2023-07-25,18381.7
2023-07-26,18381.7
2023-07-27,18381.7
2023-07-28,18381.7
2023-07-29,18381.7
2023-07-30,18381.7
2023-07-31,18381.7
2023-08-01,18271.6
2023-08-02,18271.6
2023-08-03,18271.6
2023-08-04,18271.6
2023-08-05,18271.6
2023-08-06,18271.6
2023-08-07,18271.6
2023-08-08,18271.6
2023-08-09,18271.6
2023-08-10,18271.6
2023-08-11,18271.6
2023-08-12,18271.6
2023-08-13,18271.6
2023-08-14,18271.6
2023-08-15,18271.6
2023-08-16,18271.6
2023-08-17,18271.6
2023-08-18,18271.6
2023-08-19,18271.6
2023-08-20,18271.6
2023-08-21,18271.6
2023-08-22,18271.6
2023-08-23,18271.6
2023-08-24,18271.6
2023-08-25,18271.6
2023-08-26,18271.6
2023-08-27,18271.6
2023-08-28,18271.6
2023-08-29,18271.6
2023-08-30,18271.6
2023-08-31,18271.6
2023-09-01,18151.7
2023-09-02,18151.7
2023-09-03,18151.7
2023-09-04,18151.7
2023-09-05,18151.7
2023-09-06,18151.7
2023-09-07,18151.7
2023-09-08,18151.7
2023-09-09,18151.7
2023-09-10,18151.7
2023-09-11,18151.7
2023-09-12,18151.7
2023-09-13,18151.7
2023-09-14,18151.7
2023-09-15,18151.7
2023-09-16,18151.7
2023-09-17,18151.7
2023-09-18,18151.7
2023-09-19,18151.7
2023-09-20,18151.7
2023-09-21,18151.7
2023-09-22,18151.7
2023-09-23,18151.7
2023-09-24,18151.7
2023-09-25,18151.7
2023-09-26,18151.7
2023-09-27,18151.7
2023-09-28,18151.7
2023-09-29,18151.7
2023-09-30,18151.7
2023-10-01,18070.1
2023-10-02,18070.1
2023-10-03,18070.1
2023-10-04,18070.1
2023-10-05,18070.1
2023-10-06,18070.1
2023-10-07,18070.1
2023-10-08,18070.1
2023-10-09,18070.1
2023-10-10,18070.1
2023-10-11,18070.1
2023-10-12,18070.1
2023-10-13,18070.1
2023-10-14,18070.1
2023-10-15,18070.1
2023-10-16,18070.1
2023-10-17,18070.1
2023-10-18,18070.1
2023-10-19,18070.1
2023-10-20,18070.1
2023-10-21,18070.1
2023-10-22,18070.1
2023-10-23,18070.1
2023-10-24,18070.1
2023-10-25,18070.1
2023-10-26,18070.1
2023-10-27,18070.1
2023-10-28,18070.1
2023-10-29,18070.1
2023-10-30,18070.1
2023-10-31,18070.1
2023-11-01,18009.0
2023-11-02,18009.0
2023-11-03,18009.0
2023-11-04,18009.0
2023-11-05,18009.0
2023-11-06,18009.0
2023-11-07,18009.0
2023-11-08,18009.0
2023-11-09,18009.0
2023-11-10,18009.0
2023-11-11,18009.0
2023-11-12,18009.0
2023-11-13,18009.0
2023-11-14,18009.0
2023-11-15,18009.0
2023-11-16,18009.0
2023-11-17,18009.0
2023-11-18,18009.0
2023-11-19,18009.0
2023-11-20,18009.0
2023-11-21,18009.0
2023-11-22,18009.0
2023-11-23,18009.0
2023-11-24,18009.0
2023-11-25,18009.0
2023-11-26,18009.0
