Name,Datetime,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase,Flood
Lagos,01/03/2017,30.8,26.2,28,85.8,3.7,100,50,rain,20.2,209.5,1009.3,87.1,,0.1,0
Lagos,02/03/2017,30.7,26.2,28.2,84.5,0.7,100,25,rain,18,217.7,1009.9,41.7,,0.14,0
Lagos,03/03/2017,30.8,27,28.2,86.4,2,100,41.67,rain,20.9,218.3,1008.7,49.2,,0.17,0
Lagos,04/03/2017,30.4,26.7,28.2,86,1.1,100,37.5,rain,18.4,214.8,1007.3,80.5,,0.21,0
Lagos,05/03/2017,31.3,26.6,28.3,84.6,1.6,100,45.83,rain,19.1,217.2,1007.7,25.5,,0.25,0
Lagos,06/03/2017,30.2,26.7,27.9,86.2,5.6,100,62.5,rain,18,224.1,1009,75.7,,0.28,0
Lagos,07/03/2017,31.1,26.3,28.3,83.6,1.4,100,37.5,rain,22,232.9,1008.4,69.7,,0.32,0
Lagos,08/03/2017,30.6,26.4,28.5,85.1,1.3,100,37.5,rain,18.4,224.6,1008.1,64,,0.35,0
Lagos,09/03/2017,30.6,26.8,28,86.6,6.6,100,54.17,rain,18.4,222,1008.3,70.5,,0.39,0
Lagos,10/03/2017,30.1,26.8,28.4,83.2,1.8,100,37.5,rain,15.8,203.2,1008.3,64,,0.42,0
Lagos,11/03/2017,29.9,26.9,28.1,84,5.6,100,37.5,rain,17.3,220.1,1007.5,55.8,,0.46,0
Lagos,12/03/2017,30,26.3,27.9,84.3,6,100,45.83,rain,15.1,211.6,1008.4,95.9,,0.5,0
Lagos,13/03/2017,30.3,26.2,28.2,83.6,2,100,41.67,rain,15.8,204.9,1008.8,67.4,,0.53,0
Lagos,14/03/2017,30.4,26.5,28.2,85,5.9,100,66.67,rain,14.8,202.8,1010.5,79,,0.56,0
Lagos,15/03/2017,30,27,28.3,85.6,4.2,100,20.83,rain,14.4,205.1,1010,94.3,,0.59,0
Lagos,16/03/2017,31.5,27.2,29.1,83.1,0.4,100,16.67,rain,19.8,232.9,1007.9,52.1,,0.62,0
Lagos,17/03/2017,31.3,27.3,28.8,83.7,1.6,100,54.17,rain,16.9,221.1,1008,81.3,,0.66,0
Lagos,18/03/2017,32,27,28.8,82.4,0.9,100,29.17,rain,18.4,216.3,1008.7,67.4,,0.69,0
Lagos,19/03/2017,30.6,27.2,28.1,86.1,6.2,100,50,rain,19.1,216.8,1009.1,72.4,,0.72,0
Lagos,20/03/2017,30.2,27.1,28.4,84.2,4.5,100,58.33,rain,20.5,232.3,1010.3,70.4,,0.75,0
Lagos,21/03/2017,30.7,26.9,28.1,85.4,2.5,100,37.5,rain,23,235.7,1009.5,98.9,,0.79,0
Lagos,22/03/2017,30,26.6,27.9,85.4,7.6,100,66.67,rain,22.7,220.8,1010.3,95.5,,0.82,0
Lagos,23/03/2017,30,26.5,27.7,84.1,8.2,100,33.33,rain,18,213.2,1011,83.7,,0.85,0
Lagos,24/03/2017,29.7,25.7,27.8,82.9,1.7,100,33.33,rain,16.9,228.7,1011,82.8,,0.88,0
Lagos,25/03/2017,30.4,26.4,28.3,82.9,0.6,100,16.67,rain,16.9,212,1010.3,79.2,,0.91,0
Lagos,27/03/2017,30.4,27,28.1,85.6,2.5,100,20.83,rain,16.6,212.5,1009.8,82.9,,0.98,0
Lagos,28/03/2017,30.6,27.3,28.6,85.4,0.9,100,29.17,rain,14.8,210,1009.3,82.8,,0,0
Lagos,30/03/2017,30.4,27.3,28.6,86.3,4.3,100,50,rain,19.1,209,1009.4,81.3,,0.08,0
Lagos,31/03/2017,30.6,27,28.1,86.5,2.5,100,54.17,rain,22.3,207.9,1010.4,84.3,,0.12,0
Lagos,01/04/2017,30.4,26.5,28.2,83.7,0.7,100,25,rain,19.1,205.8,1009.7,88.8,,0.15,0
Lagos,02/04/2017,30.9,27.2,28.8,81.5,0.6,100,20.83,rain,14.8,211.3,1009.2,80.5,,0.19,0
Lagos,03/04/2017,35,27.1,29.6,77.9,0.1,100,4.17,rain,14.8,222.7,1009.9,66.4,,0.25,0
Lagos,04/04/2017,34.1,26.9,29.2,79.6,1.4,100,16.67,rain,16.6,228.1,1010,64.9,,0.26,0
Lagos,05/04/2017,30.5,27.2,28.4,85.4,6.1,100,41.67,rain,17.6,223.1,1009.8,64.8,,0.29,0
Lagos,06/04/2017,32,26,28.1,85.5,2.3,100,37.5,rain,18.4,218,1009.8,65.3,,0.33,0
Lagos,08/04/2017,32.7,25,28,88.1,20,100,4.17,rain,14.8,218.4,1008.5,51.5,,0.4,0
Lagos,10/04/2017,33,22,27.9,83,0.2,100,8.33,rain,16.6,202.3,1009.4,59,,0.47,0
Lagos,11/04/2017,30.2,26.6,28.5,86.1,5.5,100,33.33,rain,17.6,226.9,1008.6,71.3,,0.5,0
Lagos,13/04/2017,33,26,28.4,86.7,7,100,20.83,rain,19.8,215.8,1009.2,80.7,,0.57,0
Lagos,14/04/2017,32,26.6,28.5,82.5,5,100,4.17,rain,18.4,191.1,1010.3,70.2,,0.6,0
Lagos,15/04/2017,32,25,27.9,85,9.4,100,25,rain,19.1,180.2,1010.4,68.9,,0.64,0
Lagos,16/04/2017,34,25.4,28.3,80.5,2.9,100,25,rain,18.4,119.2,1010.4,80.7,,0.67,0
Lagos,17/04/2017,34,27.3,29.6,79.8,0.1,100,4.17,rain,16.6,200.1,1009.9,49.6,,0.7,0
Lagos,18/04/2017,33.1,27,29.7,79.9,0.1,100,4.17,rain,18.4,195.2,1010.2,60,,0.74,0
Lagos,20/04/2017,30,24,25.7,91.5,9,100,8.33,rain,22.3,192.1,1009.7,55,,0.8,0
Lagos,21/04/2017,33,23.1,27.8,83.6,23,100,8.33,rain,20.5,177.8,1010.4,58.6,,0.83,0
Lagos,22/04/2017,29.8,26.8,28.3,83.1,0.4,100,12.5,rain,15.8,234.9,1010,90.5,,0.87,0
Lagos,23/04/2017,29.9,27,28.3,83.1,0.1,100,4.17,rain,16.6,226,1010.6,73.1,,0.9,0
Lagos,24/04/2017,30.6,27,28.3,83.1,0.2,100,4.17,rain,16.2,221.6,1010.9,87.8,,0.93,0
Lagos,25/04/2017,32,27,28.9,81.6,0.5,100,8.33,rain,25.9,183.9,1011.2,66.2,,0.97,0
Lagos,01/05/2017,29,23,26.2,90.2,14,100,4.17,rain,13,297.6,1011.6,46.5,,0.17,0
Lagos,03/05/2017,34,25,28.7,82.3,0.2,100,8.33,rain,19.1,200.8,1010.1,66.4,,0.25,0
Lagos,04/05/2017,32,24,28.1,80.8,1.6,100,12.5,rain,16.7,162.8,1011,59.2,,0.28,0
Lagos,05/05/2017,32.2,21.6,27.1,81.9,57,100,8.33,rain,48.2,336.9,1011.6,55.8,,0.31,0
Lagos,07/05/2017,32,22,27,84.5,16,100,4.17,rain,18.4,175.1,1010.9,50.4,,0.38,0
Lagos,10/05/2017,33.8,25,29.1,77.9,0.2,100,8.33,rain,18.4,176.3,1010.7,51.9,,0.5,0
Lagos,11/05/2017,29.9,24,25.7,92.5,54,100,4.17,rain,18.4,290.6,1012.2,53.6,,0.52,0
Lagos,13/05/2017,34,25,29.1,80.6,0.1,100,4.17,rain,18.4,253.4,1012,45.7,,0.59,0
Lagos,14/05/2017,33,26,29.4,82.9,0.5,100,8.33,rain,20.5,225.6,1011.4,61.8,,0.62,0
Lagos,16/05/2017,30,25.2,27,89.9,2,100,4.17,rain,22.3,239.5,1013.5,71.5,,0.69,0
Lagos,17/05/2017,32.9,24,27.8,82.2,2,100,4.17,rain,14.8,256.8,1012.6,47.6,,0.72,0
Lagos,18/05/2017,33,24.8,28.1,84,1,100,4.17,rain,21.8,239.2,1011.7,55,,0.75,0
Lagos,20/05/2017,29.9,22,25.9,91.1,47,100,4.17,rain,18.4,157.9,1013.3,55.5,,0.82,0
Lagos,22/05/2017,34,25,29.2,79.8,0.2,100,4.17,rain,20.5,259.6,1011,60.6,,0.89,0
Lagos,23/05/2017,32,26.2,29.2,83.2,1,100,4.17,rain,20.3,249.1,1011,57.8,,0.92,0
Lagos,24/05/2017,33,26.9,29.4,79.9,0.1,100,4.17,rain,25.9,252.7,1012,59.9,,0.95,0
Lagos,25/05/2017,28,22.6,26.3,87.7,10,100,4.17,rain,25.9,130.2,1013.1,58.2,,0,0
Lagos,26/05/2017,32,25,27,85,5,100,4.17,rain,11.2,263.5,1014,51.4,,0.02,0
Lagos,27/05/2017,32.3,25.8,28.3,82.4,0.8,100,12.5,rain,14.8,240.3,1014,55,,0.06,0
Lagos,28/05/2017,32,26,28.4,83.6,0.8,100,4.17,rain,25.9,244.1,1014.3,55.7,,0.09,0
Lagos,29/05/2017,33,26.1,29,81.9,0.2,100,8.33,rain,18.4,237,1013.4,54.4,,0.12,0
Lagos,30/05/2017,31,24.9,27.8,84.9,0.4,100,4.17,rain,44.6,263.9,1013.5,59.2,,0.16,0
Lagos,31/05/2017,28,24.2,26,89.9,8,100,4.17,rain,18.4,238.9,1015.2,47.5,,0.19,0
Lagos,03/06/2017,30,24,26.8,89.8,11,100,8.33,rain,13,230.7,1013.5,67.5,,0.29,0
Lagos,04/06/2017,28,21,25.2,90.3,63,100,4.17,rain,51.8,348.2,1013.5,64.8,,0.33,0
Lagos,05/06/2017,30.1,23,26.1,90.3,7,100,4.17,rain,18.3,265.4,1013,65.7,,0.36,0
Lagos,06/06/2017,30,24.8,26.5,89.7,5,100,4.17,rain,14.8,255.4,1013.5,55.1,,0.4,0
Lagos,07/06/2017,32,24.1,27.2,87.7,0.9,100,8.33,rain,11.2,234,1013.6,61.6,,0.43,0
Lagos,08/06/2017,32,25.4,28,85.2,2,100,4.17,rain,14.8,219.7,1011.8,62.7,,0.46,0
Lagos,09/06/2017,31.4,27,28.4,86.1,3.7,100,16.67,rain,20.5,244.1,1010.6,58,,0.5,0
Lagos,10/06/2017,30.9,26,27.5,89.8,5,100,4.17,rain,22.3,238.6,1011.6,66.4,,0.53,0
Lagos,12/06/2017,27,23,25.3,92.1,49,100,4.17,rain,15.5,238.3,1011.8,82.2,,0.6,0
Lagos,13/06/2017,27.7,24.8,26,88.6,16.7,100,95.83,rain,19.1,241,1012.1,97.1,,0.63,0
Lagos,14/06/2017,28,25,26.1,90,19.1,100,58.33,rain,13,257.4,1013.3,88.4,,0.67,0
Lagos,15/06/2017,30,24,26.5,90.3,0.5,100,4.17,rain,16.6,250,1013,61.6,,0.7,0
Lagos,16/06/2017,30,22,26.8,85.7,12.5,100,4.17,rain,22.3,263.9,1013.2,62.9,,0.74,0
Lagos,17/06/2017,29,22,25.4,86.7,1.8,100,12.5,rain,20.5,230.5,1012.9,51.1,,0.75,0
Lagos,18/06/2017,29.2,24.1,26.9,85.3,0.1,100,4.17,rain,18.4,242.7,1011.6,60.8,,0.81,0
Lagos,19/06/2017,31,24,27.2,84.7,0.3,100,8.33,rain,27.7,252.7,1012.1,72.2,,0.84,0
Lagos,20/06/2017,28,23.9,25.6,90.9,29,100,8.33,rain,16.6,259.5,1013.9,60.6,,0.87,0
Lagos,21/06/2017,29.3,24.4,26.6,85.7,4.3,100,70.83,rain,13,291.2,1012.6,74.4,,0.91,0
Lagos,22/06/2017,31,25.1,27.8,85.1,99,100,8.33,rain,18.4,260.1,1012.6,61.1,,0.94,0
Lagos,23/06/2017,30,26,27.1,88.4,2,100,4.17,rain,20.5,238.8,1012.4,58.9,,0.98,0
Lagos,24/06/2017,30,24.9,27,84.3,10,100,4.17,rain,14.8,240.4,1012.4,67.7,,0,0
Lagos,25/06/2017,30,24.9,26.6,88.9,16,100,8.33,rain,14.8,272.2,1013.4,63,,0.04,0
Lagos,26/06/2017,32,23.9,26.6,84.8,2.5,100,12.5,rain,22.3,302.8,1013.1,55.2,,0.08,0
Lagos,27/06/2017,30,24,27.3,84.8,0.1,100,4.17,rain,13,251.6,1013.5,65.6,,0.11,0
Lagos,28/06/2017,30,24.9,27,87.3,22,100,4.17,rain,14.8,252.5,1014.4,55.8,,0.14,0
Lagos,29/06/2017,28.4,25,26.2,91.5,11,100,8.33,rain,20.5,234.3,1014.5,68.5,,0.18,0
Lagos,30/06/2017,30,24,26.3,88,0.3,100,4.17,rain,16.6,258.6,1015.3,61,,0.21,0
Lagos,01/07/2017,29,24,25.9,90.7,20,100,8.33,rain,16.6,251.1,1014.7,73.1,,0.25,0
Lagos,02/07/2017,30,24.9,27,86,2.2,100,25,rain,13.1,232.7,1014.2,85.2,,0.28,0
Lagos,03/07/2017,29,24,26.8,87,5.8,100,8.33,rain,22.3,240.9,1014.4,74.4,,0.31,0
Lagos,04/07/2017,28.2,25.1,26.6,88.3,1.4,100,8.33,rain,22.3,256.5,1014.5,62.1,,0.34,0
Lagos,05/07/2017,27.8,24,25.5,92.8,10,100,8.33,rain,24.1,257.5,1015.3,70.7,,0.38,0
Lagos,06/07/2017,25.2,23,24.2,95.7,66,100,12.5,rain,18.4,264,1015.8,65.8,,0.41,0
Lagos,07/07/2017,27.9,23.8,25.3,92.2,0.9,100,4.17,rain,13,253.6,1015.3,79.9,,0.44,1
Lagos,08/07/2017,25.1,24,24.6,95.5,18.1,100,8.33,rain,14.8,247.9,1015.2,71.5,,0.48,1
Lagos,09/07/2017,27,23,24.9,92.6,15,100,8.33,rain,22.3,244,1015.6,66.7,,0.5,0
Lagos,10/07/2017,29.1,22,25.8,83,0.9,100,16.67,rain,22.3,235.3,1015.7,64.9,,0.55,0
Lagos,11/07/2017,30,21.8,25.7,81,0.1,100,4.17,rain,20.5,250.3,1016.9,55.3,,0.58,0
Lagos,12/07/2017,30,23,26,82.2,0.1,100,4.17,rain,14.8,255.2,1016.6,57.9,,0.62,0
Lagos,13/07/2017,29.9,23.8,25.9,85.2,0.1,100,4.17,rain,17.6,244,1015.6,69.9,,0.65,0
Lagos,14/07/2017,29.1,24.3,26.3,82.8,1.5,100,45.83,rain,18.4,250.5,1014.6,67.1,,0.69,0
Lagos,15/07/2017,30,23.9,26.6,84.2,0.1,100,4.17,rain,20.5,267.7,1014.9,56.8,,0.72,0
Lagos,16/07/2017,27.3,24.2,25.8,88.3,7.4,100,45.83,rain,22.3,251.8,1014.5,73.7,,0.75,1
Lagos,17/07/2017,26,25,25.6,91.5,8,100,8.33,rain,22.3,255.9,1014.3,62.9,,0.79,0
Lagos,18/07/2017,28,23.8,25.4,91.9,5,100,8.33,rain,20.5,245.6,1015.2,66.4,,0.83,0
Lagos,19/07/2017,27,25.3,26,87.9,2.4,100,66.67,rain,16.6,221.3,1015.6,79,,0.86,0
Lagos,20/07/2017,27.8,24.6,26,88.2,1.7,100,45.83,rain,18.4,238.9,1014.1,50.9,,0.9,0
Lagos,21/07/2017,27.4,24.8,25.9,87.7,4.2,100,54.17,rain,17.3,245.2,1013.2,71.3,,0.93,0
Lagos,22/07/2017,26.3,24.7,25.4,90.3,38.9,100,87.5,rain,29.9,246.8,1012.8,100,,0.97,0
Lagos,23/07/2017,28,23.6,25.5,89.8,23,100,8.33,rain,31.7,255.5,1015.3,84.9,,0,0
Lagos,24/07/2017,27,24,25.3,88.9,6,100,12.5,rain,23.8,245.1,1015.5,63,,0.03,0
Lagos,25/07/2017,26,24.2,25.2,88.6,5,100,8.33,rain,31.7,248.6,1015.6,84,,0.07,0
Lagos,26/07/2017,29,24,25.5,87.9,0.9,100,20.83,rain,18.4,236.5,1014.4,64,,0.1,0
Lagos,27/07/2017,27.4,24.3,25.5,87.6,1.1,100,37.5,rain,13.3,239.8,1013.1,62.7,,0.13,0
Lagos,29/07/2017,28,24.8,25.9,87.6,0.1,100,4.17,rain,22.3,250,1015,73.4,,0.2,0
Lagos,30/07/2017,29,24.2,26,84.8,0.5,100,16.67,rain,25.9,253,1014.3,75.2,,0.25,0
Lagos,31/07/2017,28,24.8,25.9,85.3,0.1,100,4.17,rain,27.7,249.6,1014.6,66.4,,0.26,0
Lagos,01/08/2017,28,24.4,25.5,87.8,2.3,100,29.17,rain,24.1,260.5,1014.8,81.9,,0.29,0
Lagos,02/08/2017,26.4,23.9,25.2,92.4,9,100,8.33,rain,22.3,249.5,1015.5,73.8,,0.33,0
Lagos,03/08/2017,25.1,23.9,24.3,93,8,100,4.17,rain,24.1,260.9,1016.3,72.2,,0.36,0
Lagos,04/08/2017,26.9,22.4,24.6,90.2,4,100,4.17,rain,22.3,256.5,1014.4,94,,0.39,0
Lagos,05/08/2017,26.6,22.1,24.6,90.7,7,100,4.17,rain,22.3,251.3,1014.1,91.6,,0.43,0
Lagos,07/08/2017,28.8,23,25.4,85.6,0.6,100,12.5,rain,25.9,262.1,1015.2,70.3,,0.5,0
Lagos,08/08/2017,28,23,25,88.2,0.3,100,8.33,rain,18.4,239,1015.1,61.7,,0.53,0
Lagos,09/08/2017,27,23.7,25,90.5,0.6,100,12.5,rain,20.5,236.3,1015.5,69.2,,0.56,0
Lagos,10/08/2017,28.7,24,25.8,87.5,0.2,100,8.33,rain,22.3,247.9,1015,66.3,,0.6,0
Lagos,14/08/2017,27.8,24.8,25.7,88,2,100,16.67,rain,24.1,249,1012.7,80.6,,0.74,0
Lagos,15/08/2017,29.6,24.8,25.9,87,1.6,100,41.67,rain,27.7,233.9,1013.2,90.6,,0.75,0
Lagos,16/08/2017,28,24,25.6,88.2,0.7,100,16.67,rain,22.3,256.4,1013.1,81.1,,0.81,0
Lagos,17/08/2017,26,23,24.7,90.2,17,100,4.17,rain,25.2,254.3,1012.1,74.5,,0.85,0
Lagos,18/08/2017,28,24,25.5,86.3,0.1,100,4.17,rain,20.5,231.3,1012.1,82.4,,0.88,0
Lagos,19/08/2017,29.1,22.9,25.2,84.8,0.8,100,29.17,rain,14.4,218.7,1013.2,58.3,,0.92,0
Lagos,20/08/2017,29.1,23,25.3,84.6,0.2,100,8.33,rain,20.5,227.2,1014,61.3,,0.95,0
Lagos,21/08/2017,27,24,25.1,85.1,0.8,100,20.83,rain,25.9,246.6,1013.8,66.9,,0,0
Lagos,25/08/2017,25,21.9,23.6,91.9,39,100,4.17,rain,20.5,255.7,1013,56.6,,0.12,0
Lagos,26/08/2017,28,22,24.6,88.9,4,100,4.17,rain,18.4,268,1013.8,58,,0.15,0
Lagos,27/08/2017,27,23,25,89.2,0.8,100,12.5,rain,22.3,257.1,1014.6,64.8,,0.18,0
Lagos,30/08/2017,28,24,25.2,88.1,3,100,4.17,rain,27.7,249.3,1014.2,69.3,,0.28,0
Lagos,31/08/2017,28,24,25.2,87.7,0.2,100,8.33,rain,25.9,256.8,1014.5,71.8,,0.31,0
Lagos,07/09/2017,26,23,24.3,92.4,11,100,8.33,rain,20.5,265.1,1013.5,69.1,,0.54,0
Lagos,08/09/2017,27,23.6,24.8,91.2,25,100,8.33,rain,20.5,259.4,1013.8,81.3,,0.58,0
Lagos,11/09/2017,27,21,24.7,89.2,290,100,8.33,rain,22.3,245.7,1012.9,80,,0.69,0
Lagos,15/09/2017,28,24.9,26.2,86.5,0.3,100,12.5,rain,25.9,256.7,1013.4,59.9,,0.83,0
Lagos,16/09/2017,30,24.6,26.2,85.8,2,100,4.17,rain,24.1,262.8,1013.7,67.2,,0.86,0
Lagos,18/09/2017,30.1,23.8,26,86.2,0.7,100,20.83,rain,18.4,258.4,1014.6,60.6,,0.94,0
Lagos,19/09/2017,30,25,26.4,86.3,0.6,100,12.5,rain,24.1,249.7,1013.4,71.7,,0.97,0
Lagos,20/09/2017,27.7,24.9,26.1,87.1,0.8,100,33.33,rain,18,228.3,1012.2,52.9,,0,0
Lagos,21/09/2017,28,25.1,26.1,86.7,3.1,100,50,rain,24.1,236.9,1011.9,77.4,,0.04,0
Lagos,22/09/2017,30,24.8,26.9,80.1,0.6,100,16.67,rain,22.3,250.7,1013.5,65.4,,0.07,0
Lagos,24/09/2017,29,21.8,25.3,87.5,49,100,8.33,rain,27.7,261.9,1014.5,52,,0.14,0
Lagos,25/09/2017,31,23.2,26.7,85.6,0.1,100,4.17,rain,24.1,262.7,1013,60.5,,0.17,0
Lagos,26/09/2017,25,22.8,24.1,95.1,4,100,4.17,rain,27.7,275.6,1012.1,52.4,,0.2,0
Lagos,28/09/2017,29,22,25.5,88.5,0.2,100,4.17,rain,20.5,265,1013.5,51.3,,0.25,0
Lagos,29/09/2017,29,24.2,26.2,88.5,1,100,4.17,rain,137.2,246.6,1013.2,63.4,,0.3,0
Lagos,30/09/2017,32,22,26.6,82.8,6,100,4.17,rain,27.7,237.3,1012.2,55.9,,0.33,0
Lagos,02/10/2017,29,23.9,26,86.7,5,100,4.17,rain,18.4,260.9,1011.8,53.4,,0.39,0
Lagos,04/10/2017,30.1,22.8,26.4,87.2,25,100,4.17,rain,25.9,261.7,1012.3,60.9,,0.46,0
Lagos,05/10/2017,30,24,26.2,87.4,1,100,4.17,rain,25.9,255.9,1012.1,63.7,,0.5,0
Lagos,06/10/2017,31,23.9,26.9,85.8,0.2,100,8.33,rain,27.7,269.6,1011.7,60.5,,0.52,0
Lagos,07/10/2017,30,23.9,25.8,90.5,27,100,4.17,rain,22.3,266.3,1011.7,68.4,,0.56,0
Lagos,08/10/2017,28,23.8,25.8,89.2,0.7,100,4.17,rain,18.4,269.5,1012.5,66.9,,0.6,0
Lagos,09/10/2017,32,24.9,27.4,85.5,0.1,100,4.17,rain,24.1,255.8,1012,53.1,,0.63,0
Lagos,10/10/2017,31,21.9,26.5,87,35,100,4.17,rain,25.9,263.7,1011.8,64.2,,0.67,0
Lagos,12/10/2017,28,22,24.9,92.6,17,100,4.17,rain,20.5,259.5,1013.4,58.3,,0.75,0
Lagos,15/10/2017,31,24.9,27.4,84.8,0.1,100,4.17,rain,22.3,252.4,1012.9,55.7,,0.85,0
Lagos,16/10/2017,31,25,27.3,86.7,0.2,100,4.17,rain,20.5,268,1014,61.5,,0.88,0
Lagos,17/10/2017,32.1,25,27.8,86.5,2,100,4.17,rain,24.1,267.5,1014.2,58.1,,0.92,0
Lagos,20/10/2017,31,24.9,27.6,84.2,0.1,100,4.17,rain,20.5,257,1013.3,65.9,,0.02,0
Lagos,21/10/2017,32,24,27.8,83.9,0.1,100,4.17,rain,27.7,262.4,1013.5,57.4,,0.05,0
Lagos,22/10/2017,30.8,24,27.1,87.6,11,100,4.17,rain,25.9,268.7,1013.5,54.5,,0.09,0
Lagos,23/10/2017,31,25.8,27.5,86.8,5,100,4.17,rain,27.7,257.6,1012.5,60.4,,0.12,0
Lagos,27/10/2017,31.4,24,26.3,93.1,32,100,8.33,rain,18.4,264.3,1011.8,55.9,,0.25,0
Lagos,28/10/2017,30,25,27.1,87.9,0.6,100,8.33,rain,20.5,255.2,1011.1,60.3,,0.28,0
Lagos,31/10/2017,31,25.9,27.7,86,0.2,100,4.17,rain,20.5,245,1011.6,50.3,,0.38,0
Lagos,04/11/2017,31,23,26.4,90,12,100,8.33,rain,55.4,231.9,1012.4,56.9,,0.5,0
Lagos,05/11/2017,29.5,23.9,26.3,89.3,1.7,100,29.17,rain,11.9,227.2,1011.6,63.8,,0.54,0
Lagos,06/11/2017,28.6,25.2,26.8,85.5,2.3,100,54.17,rain,14,214.5,1010,71.9,,0.58,0
Lagos,07/11/2017,29.6,25.7,27.6,84.2,1.3,100,37.5,rain,11.9,227,1009.5,71.5,,0.61,0
Lagos,08/11/2017,29.5,25.9,27.6,85,1.1,100,29.17,rain,14.4,224.6,1009.7,46.2,,0.65,0
Lagos,09/11/2017,29.3,26.1,27.6,84.6,1.6,100,45.83,rain,15.1,221.7,1010.2,93.6,,0.68,0
Lagos,10/11/2017,29.9,25.4,27.6,85.1,2.3,100,41.67,rain,16.2,228.1,1010.1,63.6,,0.75,0
Lagos,11/11/2017,29.6,25.9,27.4,86.3,2,100,50,rain,14.8,227.3,1009.9,64.1,,0.75,0
Lagos,12/11/2017,28.7,26,27.2,86.8,4.8,100,37.5,rain,12.2,209.5,1009.5,57.2,,0.79,0
Lagos,13/11/2017,29.7,25.9,27.6,84.9,6.8,100,41.67,rain,12.2,208.5,1009,46.4,,0.82,0
Lagos,14/11/2017,29,26,27.4,86.4,7.7,100,41.67,rain,15.5,214.1,1008.6,46.4,,0.86,0
Lagos,15/11/2017,29.6,26.3,27.4,86.2,9.3,100,50,rain,14.4,232.3,1009,82.3,,0.89,0
Lagos,16/11/2017,28.5,26.2,27.3,87.4,5.6,100,50,rain,15.1,236,1009.6,98.1,,0.93,0
Lagos,17/11/2017,29,26.1,27.3,86,2.9,100,58.33,rain,15.1,228.7,1009,72.9,,0.96,0
Lagos,18/11/2017,28.8,25.8,27,87.8,3.4,100,62.5,rain,16.2,228.8,1009.5,83.5,,0,0
Lagos,19/11/2017,28.1,25.9,26.8,86.9,5.4,100,70.83,rain,14.4,205,1009.8,85.1,,0.03,0
Lagos,20/11/2017,28.8,25.4,26.9,86.7,5.7,100,50,rain,11.9,203.5,1010.5,82.7,,0.06,0
Lagos,21/11/2017,29.1,25,26.9,86.3,3.7,100,37.5,rain,11.2,231.3,1009.9,66.1,,0.1,0
Lagos,22/11/2017,28,25.5,26.7,87.7,9,100,58.33,rain,13.7,207.6,1009.9,69.3,,0.13,0
Lagos,23/11/2017,28.9,25.4,26.7,87.3,4.7,100,62.5,rain,11.9,204.8,1010.6,75.8,,0.16,0
Lagos,24/11/2017,31.7,25.9,27.4,84.3,1.3,100,50,rain,11.9,226,1011.1,64,,0.2,0
Lagos,25/11/2017,28.4,25.3,26.9,86.4,1.4,100,45.83,rain,11.9,225.7,1011.5,76.8,,0.23,0
Lagos,26/11/2017,29.6,25.2,27.2,83.2,0.1,100,4.17,rain,13,225.4,1011.7,32.8,,0.25,0
Lagos,27/11/2017,33,25.2,28.1,81,0.2,100,8.33,rain,14.8,234.9,1012.9,43.8,,0.3,0
Lagos,05/12/2017,33,25.8,28.7,82.3,0.1,100,4.17,rain,22.3,242.5,1011.7,43.7,,0.56,0
Lagos,08/12/2017,31,24.8,27.1,87.1,18,100,4.17,rain,14.8,230.7,1010.7,44.1,,0.66,0
Lagos,09/12/2017,27,24,25.3,92.3,1,100,4.17,rain,13,275.4,1011.7,65.5,,0.7,0
Lagos,19/12/2017,31,26,28.1,86.3,5,100,4.17,rain,14.8,198.3,1011.4,54.4,,0.04,0
Lagos,20/12/2017,32,25.1,28.1,85.7,4,100,4.17,rain,13,217.3,1011.4,47.6,,0.07,0
lagos,09/01/2018,35,24,28,79.5,54.4,100,4.17,rain,17.3,197,1013.2,32.6,,0.75,0
lagos,12/01/2018,35,25,28.3,81.4,0.1,100,4.17,rain,13,235,1012.5,43,,0.85,0
lagos,05/02/2018,35,26.7,29.6,79.2,0.1,100,4.17,rain,16.2,210,1009.1,49.1,,0.66,0
lagos,10/02/2018,34,23.8,28.6,83.9,15,100,4.17,rain,18.4,200.2,1008.9,56.2,,0.82,0
lagos,11/02/2018,29,24,26.6,89.9,7,100,4.17,rain,13,218.4,1010,52.9,,0.86,0
lagos,15/02/2018,34,26,29.1,84.5,0.1,100,4.17,rain,14.8,203.3,1011,58.5,,0,0
lagos,18/02/2018,31,24,27.8,82.8,0.3,100,8.33,rain,16.6,194.8,1010.7,55.2,,0.09,0
lagos,20/02/2018,30,22.9,26.9,84.5,2,100,4.17,rain,18.4,218.4,1009.8,55.9,,0.16,0
lagos,24/02/2018,30.9,22,25.9,84.9,10,100,4.17,rain,22.3,333.9,1011.1,58.1,,0.3,0
lagos,25/02/2018,34,24.2,28.3,83.7,0.4,100,4.17,rain,18.4,200,1011.2,52.5,,0.34,0
lagos,26/02/2018,28,23,25.6,89.8,9,100,4.17,rain,14.8,236.7,1011.8,61.1,,0.37,0
lagos,27/02/2018,32,23,27,82.7,9,100,4.17,rain,22.3,161.6,1012.4,53.8,,0.41,0
